auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.0,"Geary?s new Winter Ale is a dark rye ale. Well balanced and more aggressive, both in alcohol and hop character, without being overpowering. Malt flavors are toasty and fruity, resulting in a tasty blend with firm body balanced by English hops. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_14183_16e79a9a3bacb326700f87361e52.jpeg,,Geary's Winter Ale,d-l-geary-brewing-company-geary-s-winter-ale,Winter Ale,14183,423,https://untappd.akamaized.net/site/brewery_logos/brewery-DLGearyBrewingCompany_423.jpeg,D.L. Geary Brewing Company,d-l-geary-brewing-company,Micro Brewery,https://www.facebook.com/GearyBrewingCo,gearybrewing,http://www.gearybrewing.com/,United States,Portland,ME,43.708,-70.3143,,,"Sat, 11 Dec 2010 11:13:49 +0000",0,1,,,,1086,3.35612,,6,1705,1316,0,,,,,,,,,,,0.0,[],3.42076,False
0,3.6,A malty bitter sweet ale with a slight fruitiness and bitter aftertaste.,0,https://untappd.akamaized.net/site/beer_logos/beer-284704_7c75b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-284704_7579a_hd.jpeg,John Smith's Original Ale,john-smith-s-john-smith-s-original-ale,English Bitter,284704,1816,https://untappd.akamaized.net/site/brewery_logos/brewery-1816_748b3.jpeg,John Smith's,john-smiths,Macro Brewery,https://www.facebook.com/johnsmithsuk/,,http://www.johnsmiths.co.uk/,England,Tadcaster,North Yorkshire,53.8834,-1.26263,,,"Tue, 25 Dec 2012 17:02:17 +0000",0,1,284704.0,"Fri, 12 Dec 2014 00:33:28 +0000",14185.0,10994,2.88332,,148,18610,12565,0,,,,,,,,,,,0.0,[],2.90404,False
0,10.6,"Brewed and bottled on the wrong side of the tracks by Butte Creek Brewing company, Chico, Ca. Certified Organic by C.C.O.F. ",0,https://untappd.akamaized.net/site/beer_logos/beer-TrainwreckOrganicBarleywineStyleAle_14186.jpeg,,Train Wreck,butte-creek-brewing-train-wreck,Barleywine - American,14186,323,https://untappd.akamaized.net/site/brewery_logos/brewery-ButteCreekBrewing_323.jpeg,Butte Creek Brewing,butte-creek-brewing,Micro Brewery,,,http://www.buttecreek.com,United States,Ukiah,CA,39.1326,-123.201,,,"Sat, 11 Dec 2010 11:27:13 +0000",0,1,,,,29,3.43103,,0,48,45,0,,,,,,,,,,,0.0,[],3.63108,False
0,5.4,"Our Seasonal Winter Brew is a sweet styled Stout. It has a full-bodied, rich, dark chocolate and roasty flavor with a hint of caramel blending throughout. The oats used in the brewing of this Stout impart a smoothness and make this a very drinkable dark ale. Coffee is added to bring out the Roasty notes. Enjoy. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ice Breaker Stout,ram-restaurant-brewery-c-b-potts-ice-breaker-stout,Stout - Oatmeal,14187,7444,https://untappd.akamaized.net/site/brewery_logos/brewery-bighornbreweryramrestaurantbrewerycbpotts_7444.jpeg,RAM Restaurant & Brewery / C.B. & Potts,ram-restaurant-brewery-c-b-potts,Micro Brewery,http://www.facebook.com/theramrestaurant,theRAM,http://www.theram.com,United States,Lakewood,WA,-30.8102,121.536,,,"Sat, 11 Dec 2010 11:27:46 +0000",0,1,,,,95,3.85263,,1,129,117,0,,,,,,,,,,,0.0,[],3.6988,False
0,7.0,"Golden in color with an intense citrusy, floral aroma due to a lengthy dry hop process. Expect flavors of citrus, fruit, light malt, hints of powdered sugar, and American hops. Finishes clean and dry with a smack of hoppy goodness.",65,https://untappd.akamaized.net/site/beer_logos/beer-14188_808c4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14188_01881_hd.jpeg,Drake Tail,alewerks-brewing-company-drake-tail-ipa,IPA - American,14188,2178,https://untappd.akamaized.net/site/brewery_logos/brewery-2178_38227.jpeg,Alewerks Brewing Company,alewerks-brewing-company,Micro Brewery,https://www.facebook.com/Alewerks,Alewerks,http://alewerks.com,United States,Williamsburg,VA,37.3207,-76.7324,,,"Sat, 11 Dec 2010 11:32:33 +0000",0,1,,,,6906,3.5821,,66,9573,7744,0,,,,,,,,,,,3.0,"[{'beer': {'bid': 1120007, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alewerks-brewing-company-drake-tail-ipa-w-spruce-tips-and-strawberries', 'beer_name': 'Drake Tail IPA (w/ Spruce Tips & Strawberries)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1587091, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alewerks-brewing-company-cinnadrake-crunch-on-cask', 'beer_name': 'CinnaDrake Crunch On Cask', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1893891, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alewerks-brewing-company-drake-tail-w-lemon-drop', 'beer_name': 'Drake Tail (w/Lemon Drop)', 'is_vintage': 0, 'is_variant': 1}}]",3.58501,False
0,4.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,XXX Ale,j-boag-and-son-brewing-xxx-ale,Lager - Pale,14189,19249,https://untappd.akamaized.net/site/brewery_logos/brewery-JamesBoags_19249.jpeg,J. Boag & Son Brewing,j-boag-son-brewing,Macro Brewery,https://www.facebook.com/jamesboagAU,,https://www.jamesboag.com.au/,Australia,Launceston,TAS,-41.4332,147.144,,,"Sat, 11 Dec 2010 11:32:38 +0000",0,1,,,,499,2.94389,,14,779,560,0,,,,,,,,,,,0.0,[],3.21209,False
0,8.5,"


",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,IPAIPA,carlyle-brewing-co-ipaipa,IPA - Imperial / Double,14190,347,https://untappd.akamaized.net/site/brewery_logos/brewery-CarlyleBrewing_347.jpeg,Carlyle Brewing Co.,carlyle-brewing-co,Micro Brewery,http://www.facebook.com/pages/Carlyle-Brewing-Co/168601775943,,http://www.carlylebrewing.com/,United States,Rockford,IL,42.269,-89.0905,,,"Sat, 11 Dec 2010 11:34:31 +0000",0,1,,,,14,3.92857,,0,15,15,0,,,,,,,,,,,0.0,[],3.61476,False
0,5.1,"Tasting Notes:
A double-hopped Red, reddish in color, with a roasty, malty flavor and a hoppy spruce finish.
 
9 Ingredients:
Carastan 30-37 & 13-17, Crystal 70-80 & Great Western 2-Row Malts; Amarillo & Perle Hops; Free Range Coastal Water and Pacman Yeast.

Food Pairing: Pork, Beef

HISTORY
Rogue?s annual holiday offering, Santa?s Private Reserve, is a variation of the classic Saint Rogue Red, but with double the hops--including Chinook, and Centennial, and a mystery hop called Rudolph by head brewer John ?more hops? Maier!

Our Snowflakes Glisten in the dark!",74,https://untappd.akamaized.net/site/beer_logos/beer-SantasPrivateReserveAle_7589.jpeg,,Santa's Private Reserve Ale,rogue-ales-spirits-santa-s-private-reserve-ale,Red Ale - American Amber / Red,7589,4565,https://untappd.akamaized.net/site/brewery_logos/brewery-rogue.jpg,Rogue Ales & Spirits,rogue-ales-spirits,Micro Brewery,https://www.facebook.com/RogueAlesSpirits/,rogueales,http://www.rogue.com/,United States,Newport,OR,44.6202,-124.052,,,"Sat, 06 Nov 2010 10:22:50 +0000",0,1,7589.0,"Thu, 01 Jan 1970 00:00:00 +0000",14191.0,50604,3.42236,,149,69938,56425,0,,,,,,,,,,,0.0,[],3.42373,False
0,5.8,"A Festbier, not a M?rzen.
A full rich bodied, hoppy, seasonal lager. Especially brewed for the Festbier season. This beer truly represents the Bavarian way of celebrating. Deep gold color, great mouthfeel and lots of flavor. Prost!",26,https://untappd.akamaized.net/site/beer_logos/beer-14192_14cae_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14192_21d02_hd.jpeg,Weihenstephaner Festbier,bayerische-staatsbrauerei-weihenstephan-weihenstephaner-festbier,Festbier,14192,88,https://untappd.akamaized.net/site/brewery_logos/brewery-88_16162.jpeg,Bayerische Staatsbrauerei Weihenstephan,bayerische-staatsbrauerei-weihenstephan,Micro Brewery,http://www.facebook.com/weihenstephan,weihenstephan,http://www.weihenstephaner.de,Germany,85354 Freising,BY,48.3952,11.7289,,,"Sat, 11 Dec 2010 11:37:13 +0000",0,1,,,,36171,3.59968,,155,49708,40319,0,,,,,,,,,,,0.0,[],3.60011,False
0,5.2,,20,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Red Dawn,funky-buddha-brewery-red-dawn,Red Ale - Irish,14194,3741,https://untappd.akamaized.net/site/brewery_logos/brewery-3741_5da85.jpeg,Funky Buddha Brewery,funky-buddha-brewery,Micro Brewery,http://www.facebook.com/funkybuddhabrewery,FunkyBuddhaBrew,http://www.funkybuddhabrewery.com/,United States,Oakland Park,FL,26.1743,-80.1307,,,"Sat, 11 Dec 2010 11:38:27 +0000",0,1,,,,726,3.51309,,2,1002,871,0,,,,,,,,,,,0.0,[],3.55379,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-StrawberryWheat_14195.jpeg,,Strawberry Wheat,brau-brothers-brewing-company-strawberry-wheat,Pale Wheat Ale - American,14195,1837,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauBrothersBrewingCo_1837.jpeg,Brau Brothers Brewing Company,brau-brothers-brewing-company,Micro Brewery,http://www.facebook.com/pages/Brau-Brothers-Brewing-Co/64591012251,BrauBeer,http://braubeer.com/,United States,Marshall,MN,44.4364,-95.776,,,"Sat, 11 Dec 2010 11:40:23 +0000",0,1,,,,372,3.1371,,0,547,480,0,,,,,,,,,,,0.0,[],3.36814,False
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-14196_a7d0f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14196_a4a36_hd.jpeg,Erdinger Urweisse,erdinger-weissbrau-erdinger-urweisse,Hefeweizen,14196,1019,https://untappd.akamaized.net/site/brewery_logos/brewery-ErdingerWeissbrau_1019.jpeg,Erdinger Weissbr?u,erdinger-weissbra-u,Macro Brewery,http://www.facebook.com/erdinger.weissbier,,http://www.erdinger.de,Germany,Erding,,48.3153,11.8911,,,"Sat, 11 Dec 2010 11:40:23 +0000",0,1,,,,15867,3.68912,,450,21287,17549,0,,,,,,,,,,,0.0,[],3.6884,False
0,6.5,,75,https://untappd.akamaized.net/site/beer_logos/beer-14197_d5e72_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14197_7a1a5_hd.jpeg,Post Colonial IPA,hopfenstark-post-colonial-ipa,IPA - American,14197,3752,https://untappd.akamaized.net/site/brewery_logos/brewery-3752_1a0db.jpeg,Hopfenstark,hopfenstark,Micro Brewery,http://www.facebook.com/pages/Hopfenstark-Brewery/10141119337,Hopfenstark,http://www.hopfenstark.com,Canada,L?Assomption,QC,45.8222,-73.4314,,,"Sat, 11 Dec 2010 11:42:57 +0000",0,1,,,,534,3.67369,,20,821,609,0,,,,,,,,,,,0.0,[],3.6654,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Thunder Monkey,brugge-brasserie-thunder-monkey,Belgian Strong Dark Ale,14198,2733,https://untappd.akamaized.net/site/brewery_logos/brewery-BruggeBrasserie_2733.jpeg,Brugge Brasserie,brugge-brasserie,Micro Brewery,http://www.facebook.com/brugge.brasserie,BruggeBrasserie,http://www.bruggebrasserie.com,United States,Indianapolis,IN,39.8704,-86.1412,,,"Sat, 11 Dec 2010 11:46:17 +0000",0,1,,,,107,3.63318,,0,121,116,0,,,,,,,,,,,0.0,[],3.63174,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pale Ale #2,homebrew-pale-ale-2,Pale Ale - American,14199,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,,,"Sat, 11 Dec 2010 11:46:17 +0000",1,1,,,,0,0.0,,0,3,2,0,,,,,,,,,,,0.0,[],3.786,False
0,4.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,BSA (Burma Star Ale),hogs-back-brewery-bsa-burma-star-ale,Pale Ale - English,18565,2774,https://untappd.akamaized.net/site/brewery_logos/brewery-2774_2af2a.jpeg,Hogs Back Brewery,hogs-back-brewery,Micro Brewery,https://www.facebook.com/hogsbackbrewery,hogsbackbrewery,http://www.hogsback.co.uk/,England,Farnham,GU10 1DE,51.229,-0.732498,,,"Wed, 29 Dec 2010 08:35:54 +0000",0,1,18565.0,"Wed, 16 Nov 2011 03:04:45 +0000",14200.0,53,3.50943,,1,218,156,0,,,,,,,,,,,0.0,[],3.62998,False
0,5.8,"A refreshing white or
wheat ale with medium body, a dry finish and a hazy appearance that is true to the style. Background spices are bitter orange peel, coriander and chamomile.",17,https://untappd.akamaized.net/site/beer_logos/beer-SheetMetal_14201.jpeg,,Sheet Metal Blonde,barley-island-brewing-company-sheet-metal-blonde,Witbier,14201,77,https://untappd.akamaized.net/site/brewery_logos/brewery-barleyislandbrewingcompany_77.jpeg,Barley Island Brewing Company,barley-island-brewing-company,Micro Brewery,http://www.facebook.com/barleyisland,barleyisland,http://www.barleyisland.com/,United States,Noblesville,IN,40.0455,-86.0154,,,"Sat, 11 Dec 2010 12:00:05 +0000",0,1,,,,1170,3.3265,,2,1563,1358,0,,,,,,,,,,,0.0,[],3.39357,False
0,11.0,"In Mayan mythology, Hun Hunahpu was the father of the Mayan hero twins Hunahpu and Xbalanque. Hun Hunahpu, along with his brother Vucub Hunahpu, was tricked by the Dark Lords of the underworld and slain. Hun Hunahpu?s corpse morphed into a cacao tree, his head becoming a cacao pod, which in typically awesome mythology fashion, spit upon the hand of a young maiden named Xiquic who promptly became pregnant with the hero twins. The twins would ultimately grow up to avenge their father and uncle and defeat the Dark Lords and ascend the heavens to become the moon and sun. We brew Hunahpu?s? Imperial Stout once a year on the second Saturday in March. We will continue to do so until the end of the cycle.",80,https://untappd.akamaized.net/site/beer_logos/beer-9060_d004a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9060_5bd5e_hd.jpeg,Hunahpu?s Imperial Stout,cigar-city-brewing-hunahpu-s-imperial-stout,Stout - Imperial / Double,9060,379,https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg,Cigar City Brewing,cigar-city-brewing,Micro Brewery,http://www.facebook.com/cigarcitybeer,CigarCityBeer,http://cigarcitybrewing.com/,United States,Tampa,FL,27.959,-82.5092,,,"Sat, 13 Nov 2010 12:55:34 +0000",0,1,9060.0,"Thu, 01 Jan 1970 00:00:00 +0000",14202.0,21214,4.51973,,336,31788,24140,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 79176, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-79176_d303f_sm.jpeg', 'beer_slug': 'cigar-city-brewing-hunahpu-s-imperial-stout-whiskey-barrel-aged', 'beer_name': 'Hunahpu?s Imperial Stout - Whiskey Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 79178, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-79178_ce11b_sm.jpeg', 'beer_slug': 'cigar-city-brewing-hunahpu-s-imperial-stout-virgin-oak-barrel-aged', 'beer_name': 'Hunahpu?s Imperial Stout - Virgin Oak Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 79370, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-79370_da777_sm.jpeg', 'beer_slug': 'cigar-city-brewing-hunahpu-s-imperial-stout-rum-barrel-aged', 'beer_name': 'Hunahpu?s Imperial Stout - Rum Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 105897, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-105897_f138d_sm.jpeg', 'beer_slug': 'cigar-city-brewing-hunahpu-s-imperial-stout-2010', 'beer_name': ""Hunahpu's Imperial Stout (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 143370, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-143370_ff884_sm.jpeg', 'beer_slug': 'cigar-city-brewing-hunahpu-s-imperial-stout-2011', 'beer_name': ""Hunahpu's Imperial Stout (2011)"", 'is_vintage': 1, 'is_variant': 0}}]",4.50741,False
0,10.25,"Terrapin ?Big Daddy Vlady?s? Russian Imperial Stout is number 13 in our Side Project Series of beers. Brewed under the strictest Socialist guidelines, the Imperialistic Stout will be carefully monitored and allocated accordingly. Black as the coldest Siberian Winter?s night, the colossal, viscous beverage will bring the hammer and sickle down on your little girly man?s plate.",0,https://untappd.akamaized.net/site/beer_logos/beer-BigDaddyVladysRussianImperialStout_14203.jpeg,,Big Daddy Vlady's Russian Imperial Stout,terrapin-beer-co-big-daddy-vlady-s-russian-imperial-stout,Stout - Russian Imperial,14203,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,,,"Sat, 11 Dec 2010 12:02:42 +0000",0,0,,,,411,3.9781,,0,811,698,0,,,,,,,,,,,0.0,[],3.83837,False
0,6.0,"An authentic Marzen amber lager, Oktoberfest heralds the end of summer and celebrates the traditional Munich Oktoberfest. Malty aroma, with toffee and caramel notes in the palate, finishes crisp. Bring on the schnitzel!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oktoberfest,craftsman-brewing-company-oktoberfest,M?rzen,82066,411,https://untappd.akamaized.net/site/brewery_logos/brewery-411_313a3.jpeg,Craftsman Brewing Company,craftsman-brewing-company,Micro Brewery,http://Www.Facebook.com/craftsmanbrewing,craftsmanbrew,http://www.craftsmanbrewing.com/,United States,Pasadena,CA,34.1688,-118.159,,,"Tue, 27 Sep 2011 23:55:24 +0000",0,1,82066.0,"Thu, 03 Oct 2013 09:31:38 +0000",14204.0,395,3.62152,,0,516,483,0,,,,,,,,,,,0.0,[],3.62949,False
0,6.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,London Porter,faultline-brewing-company-london-porter,Porter - English,14205,515,https://untappd.akamaized.net/site/brewery_logos/brewery-FaultlineBrewingComany_515.jpeg,Faultline Brewing Company,faultline-brewing-company,Micro Brewery,http://www.facebook.com/FaultlineBrewingCo,faultlinebrew,http://www.faultlinebrewing.com/,United States,Sunnyvale,CA,37.3877,-121.993,,,"Sat, 11 Dec 2010 12:07:23 +0000",0,1,,,,246,3.54573,,0,308,288,0,,,,,,,,,,,0.0,[],3.60345,False
0,11.26,,75,https://untappd.akamaized.net/site/beer_logos/beer-_14206_222601d9714f0e0aa05e200d996c.jpeg,,2006 Stone Old Guardian Barley Wine,stone-brewing-co-2006-stone-old-guardian-barley-wine,Barleywine - American,14206,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Sat, 11 Dec 2010 12:13:46 +0000",0,0,,,,493,4.17495,,4,623,582,0,,,,,,,,,,,0.0,[],3.97423,False
0,5.9,"Stone Smoked Porter w/ Vanilla Bean was the brainchild of Small Batch Brewer Laura Ulrich, who had a stroke of genius after trying Stone Smoked Porter poured over a couple scoops of vanilla ice cream. The complex flavor of Madagascar vanilla beans melds perfectly with the chocolatey, malty, coffee-like character of the beer, making it almost like a liquid dessert, but without an overbearing sweetness.",53,https://untappd.akamaized.net/site/beer_logos/beer-8337_f85ee_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8337_e42f4_hd.jpeg,Smoked Porter w/ Vanilla Bean,stone-brewing-company-smoked-porter-w-vanilla-bean,Smoked Beer,8337,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Wed, 10 Nov 2010 11:33:58 +0000",0,1,8337.0,"Thu, 01 Jan 1970 00:00:00 +0000",14207.0,49127,3.81294,,41,67365,54582,0,5.9,Stone Smoked Porter,stone-brewing-stone-smoked-porter,1257.0,237.0,,,,,,,,3.81194,False
0,8.0,"Mikkellers Red/White Christmas is a mixture of a British Red Ale and a Belgian Wit Bier. To make sure, that this beer would bring you the Christmas spirit, it has been stuffed with bitter orange peel. American hops, orange peel, Red Ale and Wit Bier in combination makes this beer something special.",0,https://untappd.akamaized.net/site/beer_logos/beer-13007_d997e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13007_c822e_hd.jpeg,A Red & White Christmas,mikkeller-red-white-christmas,Winter Ale,13007,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,,,"Sun, 05 Dec 2010 13:09:43 +0000",0,1,13007.0,"Thu, 01 Jan 1970 00:00:00 +0000",14208.0,8342,3.76483,,57,10122,9301,0,,,,,,,,,,,2.0,"[{'beer': {'bid': 1360700, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'mikkeller-a-red-and-white-christmas-2015', 'beer_name': 'A Red & White Christmas (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1848404, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'mikkeller-red-and-white-christmas-2016', 'beer_name': 'Red & White Christmas (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.76082,False
