auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.5,"Saison Rue is an unfiltered, bottle conditioned, Belgian/French-style farmhouse ale. This is a beer of subtlety and complexity, with malted rye, spicy, fruity yeast notes, biscuit-like malt backbone, and a slight citrus hop character. With age, this beer will dry out and will become more complex with rustic notes of leather and earth from the contribution of a wild yeast strain. Being a Saison, Saison Rue is ambiguous unto itself as it is a different beer when fresh and when aged. We hope you enjoy it in all of its incarnations.",30,https://untappd.akamaized.net/site/beer_logos/beer-5473_f59ea_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5473_6550a_hd.jpeg,Saison Rue,bruery-terreux-saison-rue,Saison / Farmhouse Ale,5473,214845,https://untappd.akamaized.net/site/brewery_logos/brewery-214845_85cbe.jpeg,Bruery Terreux?,bruery-terreux,Micro Brewery,https://www.facebook.com/brueryterreux,BrueryTerreux,http://www.brueryterreux.com/,United States,Anaheim,CA,33.8558,-117.842,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,20510,3.83988,152,26487,23432,0,,,,,,5.0,"[{'beer': {'bid': 417246, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_417246_sm.jpeg', 'beer_slug': 'the-bruery-saison-rue-2012', 'beer_name': 'Saison Rue (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 500858, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_500858_sm.jpeg', 'beer_slug': 'the-bruery-saison-rue-2011', 'beer_name': 'Saison Rue (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 602601, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_417246_sm.jpeg', 'beer_slug': 'the-bruery-saison-rue-2008', 'beer_name': 'Saison Rue (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 631865, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-saison-rue-2013', 'beer_name': 'Saison Rue (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 895462, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_417246_sm.jpeg', 'beer_slug': 'the-bruery-saison-rue-2009', 'beer_name': 'Saison Rue (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.8371,False
0,6.5,"Our Spring Saison is light blonde in color with a fresh hoppiness and a wild and rustic Brettanomyces character. Lighter in color and alcohol than our Saison Rue, yet equally complex in its own way. Perfect for warmer weather and Spring celebrations.",0,https://untappd.akamaized.net/site/beer_logos/beer-bruerySaisonDeLente.jpg,,Saison De Lente,the-bruery-saison-de-lente,Saison / Farmhouse Ale,5474,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,9961,3.70723,44,13173,11730,0,,,,,,5.0,"[{'beer': {'bid': 71360, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_71360_sm_1bdfe380f51e31ec721bb6b3517682.jpeg', 'beer_slug': 'the-bruery-saison-de-lente-2010', 'beer_name': 'Saison De Lente (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 137053, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_137053_sm_63fdc7db9eac9020c1a28b743a5595.jpeg', 'beer_slug': 'the-bruery-saison-de-lente-2011', 'beer_name': 'Saison De Lente (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 137055, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_137055_sm_7ab166d24317f9f63126ff368f4e6e.jpeg', 'beer_slug': 'the-bruery-saison-de-lente-2012', 'beer_name': 'Saison De Lente (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 305996, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_305996_sm_457cc3c4890e6590b3915f28923458.jpeg', 'beer_slug': 'the-bruery-saison-de-lente-2013', 'beer_name': 'Saison De Lente (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 391250, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_391250_sm_b3c555e38a126cdc23be1c65a1f59c.jpeg', 'beer_slug': 'the-bruery-saison-de-lente-2008', 'beer_name': 'Saison De Lente (2008)', 'is_vintage': 1, 'is_variant': 0}}]",3.70555,False
0,8.6,"Our Summer seasonal, Trade Winds Tripel is a Belgian-style Golden Ale with a Southeast Asian twist. Instead of using candi sugar (typical for such a beer), we use rice in the mash to lighten the body and increase the gravity, and spice with Thai Basil. The result is an aromatic, digestible and complex beer made for a lazy summer evening.",25,https://untappd.akamaized.net/site/beer_logos/beer-brueryTradeWindsTripel.jpg,,Trade Winds Tripel,the-bruery-trade-winds-tripel,Belgian Tripel,5475,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,22675,3.82959,167,29285,25616,0,,,,,,5.0,"[{'beer': {'bid': 638442, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-brueryTradeWindsTripel.jpg', 'beer_slug': 'the-bruery-trade-winds-tripel-2014', 'beer_name': 'Trade Winds Tripel (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1060021, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-trade-winds-tripel-2015', 'beer_name': 'Trade Winds Tripel (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1083138, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-trade-winds-2013', 'beer_name': 'Trade Winds (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1085677, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-trade-winds-tripel-with-watermelon', 'beer_name': 'Trade Winds Tripel with Watermelon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1088748, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-trade-winds-with-cucumber', 'beer_name': 'Trade Winds with Cucumber', 'is_vintage': 0, 'is_variant': 1}}]",3.82721,False
0,10.0,"Brewed with 17 lbs. of yams per barrel (in other words, a lot of yams!), this autumn seasonal is a different take on the ???pumpkin??? beer style. Brewed with cinnamon, nutmeg, allspice, vanilla, molasses, and maple syrup, and fermented with our traditional Belgian yeast strain, this bold and spicy beer is perfect on a cold autumn evening.",15,https://untappd.akamaized.net/site/beer_logos/beer-brueryAutumnMaple.jpg,,Autumn Maple,the-bruery-autumn-maple,Pumpkin / Yam Beer,5476,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,37923,3.68676,143,49534,42723,0,,,,,,5.0,"[{'beer': {'bid': 74255, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-autumn-maple-2009', 'beer_name': 'Autumn Maple (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 96329, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-autumn-maple-2008', 'beer_name': 'Autumn Maple (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 230450, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-autumn-maple-2012', 'beer_name': 'Autumn Maple (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 422277, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_422277_sm_3728f3703e0a9c91eb33c11969e4e9.jpeg', 'beer_slug': 'the-bruery-autumn-maple-2013', 'beer_name': 'Autumn Maple (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 477177, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-bruery-autumn-maple-2011', 'beer_name': 'Autumn Maple (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.68647,False
0,12.0,"Our holiday beer is a Belgian-style Dark Strong Ale, brewed with our brewery-made dark candi sugar, Munich and Vienna malts. Dark brown in color, fruity and complex with a rich malt backbone. This is a simple yet immensely complex beer meant to be savored and shared with friends and family.",0,https://untappd.akamaized.net/site/beer_logos/beer-PartridgeInAPearTree_5477.jpeg,,Partridge In A Pear Tree,the-bruery-partridge-in-a-pear-tree,Belgian Quad,5477,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,334,4.13248,11,452,424,0,,,,,,0.0,[],3.9022,False
0,9.5,"Every beer tells a story, and some are longer than others.

Consider Scratch #19; originally designed as an enhanced take on Scratch #15 with a slightly higher ABV, our brewers went to town to deliver a brew slightly more akin to our fabled Scratch #5, the Imperial Oatmeal Stout brewed for The Flying Mouflan Experience.

For Scratch #19, we teamed up with St. Thomas Roasters of Linglestown to create a special blend of espresso beans. They added Kenyan beans to the mix because of a strong citrus flavor that compliments the hops. Creating an environment akin a French press, the beans are combined with whole flower hops in the hopback, and the hot wort passes through the vessel on the way to fermentation giving Scratch #19 a lush coffee espresso nose and hints of coffee flavor. There is a silky quality to the mouthfeel and a citrus hop finish coming from the Kenyan beans and hops.

Some stories have twists, and unfortunately a faulty valve in the fermentation cellar led to a dramatic beer tragedy one afternoon in the brewery. Risking life and limb (while keeping his mouth open to sample the beer), a heroic brewery team member took the dive reconnecting the valve and saving about half the batch of Scratch #19.

So for your amusement (and our final relief), we give you a draft-only release of a third-take on a style that demands continued research for the Troegs Brewery staff. Enjoy!",0,https://untappd.akamaized.net/site/beer_logos/beer-Scratch19ImperialDoubleExpressoOatmealStout_5478.jpeg,,Scratch 19 - Imperial Double Espresso Oatmeal Stout,troegs-brewing-company-scratch-19-imperial-double-espresso-oatmeal-stout,Stout - American Imperial / Double,5478,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,3,0.0,0,12,12,0,,,,,,0.0,[],3.61449,False
0,5.2,"The first offering from the Coastal Extreme Brewing Company blends some of the world's finest ingredients into a delightful beer. In producing our amber ale, we selected the highest quality European and American malts and hops. This ale has a malt character which is delicately balanced with its hop profile so that consumers of all levels enjoy drinking it. Hurricane Amber Ale is a full flavored beer which clearly has more taste than other domestic and imported light beers while at the same time does not overpower the drinker with heavy body or excessive bitterness. So find yourself a cold 'Hurricane' and ENJOY!",23,https://untappd.akamaized.net/site/beer_logos/beer-_5479_sm_dc84dffa8e422d64b5b80309714e13.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5479_hd_0154ff8d595025947d52c875ae4996.jpeg,Newport Storm Hurricane Amber Ale,coastal-extreme-brewing-company-newport-storm-hurricane-amber-ale,Red Ale - American Amber / Red,5479,405,https://untappd.akamaized.net/site/brewery_logos/brewery-CoastalExtremeBrewingCompany_405.jpeg,Newport Storm Brewery,newport-storm-brewery,Micro Brewery,http://www.facebook.com/NewportStorm,NewportStorm,http://www.newportstorm.com,United States,Newport,RI,41.5127,-71.3176,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,9828,3.32041,128,13796,11096,0,,,,,,0.0,[],3.33039,False
0,6.0,"Whilst we would not recommend having this at breakfast with your bacon and eggs, our Coffee Beer is made with real coffee and has a caffeine hit to match. The natural flavors of the beans selected and hand roasted by our friends at the Union Coffee Roasters go well with the roast barley in the beer to give a silky-smooth drink with distinct chocolate and vanilla notes.",0,https://untappd.akamaized.net/site/beer_logos/beer-_12045_sm_8b969a391b925f4811b1bd38428527.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_12045_hd_bfc94dd8c2646868c9df62d32e2180.jpeg,Coffee Porter,meantime-brewing-company-coffee-porter,Porter - American,12045,844,https://untappd.akamaized.net/site/brewery_logos/brewery-meantimebrewingcompany_844.jpeg,Meantime Brewing Company,meantime-brewing-company,Macro Brewery,http://www.facebook.com/meantimebrewing,MeantimeBrewing,http://www.meantimebrewing.com,England,"Greenwich, London","Greater London, SE10 0AR",51.4894,0.0083409,"Tue, 30 Nov 2010 10:38:13 +0000",0,1,12045.0,"Thu, 01 Dec 2011 14:52:55 +0000",5480.0,6566,3.63185,26,7986,7390,0,,,,,,0.0,[],3.6327,False
0,5.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-5481_32d35_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5481_4b75d_hd.jpeg,Baltika #5 Gold,baltika-breweries-baltika-baltika-5-gold,Lager - Pale,5481,999,https://untappd.akamaized.net/site/brewery_logos/brewery-999_7ad9a.jpeg,Baltika Breweries (???????),baltika-breweries-baltika,Macro Brewery,,Baltikabeer,http://eng.baltika.ru/,Russia,St. Petersburg,St. Petersburg,60.0765,30.3665,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4383,2.98471,101,5326,5015,0,,,,,,0.0,[],3.02818,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-5482_41d69_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5482_f68ae_hd.jpeg,Baltika #8 Wheat,baltika-breweries-baltika-baltika-8-wheat,Hefeweizen,5482,999,https://untappd.akamaized.net/site/brewery_logos/brewery-999_7ad9a.jpeg,Baltika Breweries (???????),baltika-breweries-baltika,Macro Brewery,,Baltikabeer,http://eng.baltika.ru/,Russia,St. Petersburg,St. Petersburg,60.0765,30.3665,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6139,3.38915,124,7608,6942,0,,,,,,0.0,[],3.40158,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-5483_d80f9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5483_44cb9_hd.jpeg,Baltika #9 Extra,baltika-breweries-baltika-baltika-9-extra,Lager - Euro Strong,5483,999,https://untappd.akamaized.net/site/brewery_logos/brewery-999_7ad9a.jpeg,Baltika Breweries (???????),baltika-breweries-baltika,Macro Brewery,,Baltikabeer,http://eng.baltika.ru/,Russia,St. Petersburg,St. Petersburg,60.0765,30.3665,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,12374,3.02946,261,15617,14024,0,,,,,,0.0,[],3.04445,False
0,8.6,This Ale is Brewed in Honor of the 40th Anniversary Release of this Album.,0,https://untappd.akamaized.net/site/beer_logos/beer-RubenTheJets_5484.jpeg,,Cruising with Ruben and The Jets,lagunitas-brewing-company-cruising-with-ruben-and-the-jets,Stout - American Imperial / Double,5484,765,https://untappd.akamaized.net/site/brewery_logos/brewery-765_b53eb.jpeg,Lagunitas Brewing Company,lagunitas-brewing-company,Micro Brewery,https://www.facebook.com/LagunitasBrewingCo,lagunitasbeer,http://www.LAGUNITAS.com/,United States,Petaluma,CA,38.2724,-122.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,520,3.87981,2,725,671,0,,,,,,0.0,[],3.79498,False
0,5.3,"Our Old Faithful Ale is a Pale Golden Ale with a crisp body and light malt sweetness. We cold condition this ale to give it a pleasantly smooth character and dry palate. The Willamette and imported UK Goldings hops give this beer a light floral hop aroma, making it exceptionally easy to drink.",0,https://untappd.akamaized.net/site/beer_logos/beer-OldFaithfulAle_5485.jpeg,,Old Faithful Ale,grand-teton-brewing-old-faithful-ale,Blonde Ale,5485,3284,https://untappd.akamaized.net/site/brewery_logos/brewery-grandtetonbrewingco_3284.jpeg,Grand Teton Brewing,grand-teton-brewing,Micro Brewery,http://www.facebook.com/grandtetonbrewingcompany,grandtetonbrew,http://grandtetonbrewing.com/,United States,Victor,ID,43.5928,-111.102,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2468,3.37773,14,3031,2799,0,,,,,,0.0,[],3.40786,False
0,6.0,"True to its North Carolina roots, this classic American IPA delivers on the floral, hoppy notes that made Cottonwood a Boone, NC favorite. Brewed with 100% malted barley and copious amounts of Cascade, Magnum and Chinook hops.",66,https://untappd.akamaized.net/site/beer_logos/beer-CottonwoodEndoIndiaPaleAle_207837.jpeg,,Cottonwood Endo,foothills-brewing-cottonwood-endo,IPA - American,207837,543,https://untappd.akamaized.net/site/brewery_logos/brewery-FoothillsBrewing_543.jpeg,Foothills Brewing,foothills-brewing,Micro Brewery,http://www.facebook.com/foothills.brewing,FoothillsBeer,http://www.foothillsbrewing.com/,United States,Winston-Salem,NC,36.0973,-80.2509,"Mon, 30 Jul 2012 10:16:18 +0000",0,0,207837.0,"Wed, 08 Aug 2012 02:49:40 +0000",5486.0,2937,3.40441,1,4793,3557,0,,,,,,0.0,[],3.42758,False
0,5.0,"Our Lager (Dortmund-style) is brewed with pale, Munich and Vienna malts and is moderately hopped with Hallertauer hops. Dortmund is an industrial, steel-making town and its lagers are hearty, easy drinking brewskies. The hops balance the malt but not overtly so. A great brew for the end of a hard day at work. Winner of the Gold Medal for Best European Style Pilsner at the 2000 Great American Beer Festival , Gold Medal at the 5th and 6th Great International Beer Festival, Silver Medals at the 7th Great International Beer Festival and 9th Great International Beer Festival, and Bronze Medal at the 8th Great International Beer Festival and 11th Great International Beer Festival!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Buzzards Bay Olde Buzzard Lager,just-beer-brewing-company-buzzards-bay-olde-buzzard-lager,Lager - Dortmunder / Export,5487,6674,https://untappd.akamaized.net/site/brewery_logos/brewery-BuzzardsBayBrewery_6674.jpeg,Buzzards Bay Brewery,buzzards-bay-brewery,Micro Brewery,https://www.facebook.com/buzzards.brewing,buzzardsbaybeer,http://buzzardsbrew.com,United States,Westport,MA,41.5713,-71.0571,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,15,3.36667,0,27,24,0,,,,,,0.0,[],3.63683,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Second Street IPA,second-street-brewery-second-street-ipa,IPA - American,5488,1127,https://untappd.akamaized.net/site/brewery_logos/brewery-SecondStreetBrewery_1127.jpeg,Second Street Brewery,second-street-brewery,Micro Brewery,http://www.facebook.com/SecondStreetBrewery,,http://www.secondstreetbrewery.com/,United States,Santa Fe,NM,35.6633,-105.966,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,734,3.54189,26,1010,823,0,,,,,,0.0,[],3.57395,False
0,6.1,"Balance. That?s what separates India Pale Ales. And that?s the difference between the Southampton IPA and most others.
Southampton IPA is balanced between the hopped-up West Coast-style IPAs and the Old World characteristics of a traditional European IPA. You could say that Southampton IPA is located somewhere between Europe and California, figuratively and literally.
Phil uses three grains and a blend of three American and two English hop varieties to make this complex and delicious IPA. It?s full of floral hop aroma and has fruity apricot and grapefruit overtones. It has an assertive hop flavor and a refreshing hop bitterness while still showing plenty of caramel malt character to balance the flavor.",0,https://untappd.akamaized.net/site/beer_logos/beer-IndiaPaleAleIPA_9776.jpeg,,India Pale Ale,southampton-publick-house-india-pale-ale,IPA - American,9776,1170,https://untappd.akamaized.net/site/brewery_logos/brewery-SouthamptonPublickHouse_1170.jpeg,Southampton Publick House,southampton-publick-house,Micro Brewery,https://www.facebook.com/southamptonpublickhouse/,SPH40,http://www.publick.com/,United States,Southampton,NY,40.8903,-72.3927,"Thu, 18 Nov 2010 11:00:51 +0000",0,0,9776.0,"Thu, 01 Jan 1970 00:00:00 +0000",5489.0,829,3.27593,0,1313,1115,0,,,,,,0.0,[],3.37666,False
0,10.0,"Brewed with an obscene amount of malts and hops. This rye-based double IPA comes across earthy and spicy with a wonderful, rich malt/hop balance. Very full-bodied and beautifully constructed.",86,https://untappd.akamaized.net/site/beer_logos/beer-5490_35229_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5490_789a9_hd.jpeg,Bittersweet Lenny's R.I.P.A.,shmaltz-brewing-company-bittersweet-lenny-s-r-i-p-a,Rye IPA,5490,1137,https://untappd.akamaized.net/site/brewery_logos/brewery-1137_fc8ae.jpeg,Shmaltz Brewing Company,shmaltz-brewing-company,Micro Brewery,http://www.facebook.com/ShmaltzBrewing,ShmaltzBrewing,http://www.shmaltzbrewing.com/,United States,Clifton Park,NY,42.9014,-73.7914,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,28864,3.74667,232,39667,32248,0,,,,,,0.0,[],3.74566,False
0,5.0,"Holyoke Dam Ale is brewed in an English style, using open fermenters and a top fermenting American yeast. We use the finest Canadian English malts. Our Ale is mildly hopped and is intentionally brewed to leave some residual sugars. This combination gives it a refreshingly smooth and malty taste.",0,https://untappd.akamaized.net/site/beer_logos/beer-HolyokeDamAle_5491.jpeg,,Holyoke Dam Ale,paper-city-brewing-company-holyoke-dam-ale,Pale Ale - English,5491,970,https://untappd.akamaized.net/site/brewery_logos/brewery-PaperCityBrewingCompany_970.jpeg,Paper City Brewing Company,paper-city-brewing-company,Micro Brewery,http://www.facebook.com/pages/Paper-City-Brewery/50442349355,,http://www.papercity.com/,United States,Holyoke,MA,42.2012,-72.6104,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,341,3.21041,0,473,414,0,,,,,,0.0,[],3.41767,False
0,6.0,"This West Coast-style Pale Ale is brewed with 80% English barley malt and 20% rye malt. It boasts a massive floral aroma of resinous hops, contributing notes of lemons, peaches and pine needles and anchored by sweet, malty flavor of toffee and freshly-baked pumpernickel bread.",55,https://untappd.akamaized.net/site/beer_logos/beer-SkyHighRye_5492.jpeg,,Sky High Rye,arcadia-brewing-company-arcadia-ales-sky-high-rye,Rye Beer,5492,47,https://untappd.akamaized.net/site/brewery_logos/brewery-47_b355b.jpeg,Arcadia Brewing Company (Arcadia Ales),arcadia-brewing-company-arcadia-ales,Micro Brewery,http://www.facebook.com/arcadiaales,ArcadiaAles,http://www.arcadiaales.com/,United States,Kalamazoo,MI,42.2953,-85.5713,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,14324,3.50927,135,20229,16249,0,,,,,,5.0,"[{'beer': {'bid': 218378, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-sky-high-rye-12th-anniversary-ale', 'beer_name': 'Sky High Rye 12th Anniversary Ale', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 282133, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-sky-high-rye-w-cranberries', 'beer_name': 'Sky High Rye (w/ Cranberries)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 414346, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-sky-high-rye-w-blueberries', 'beer_name': 'Sky High Rye (w/ Blueberries)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 416496, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-sky-high-rye-w-citra', 'beer_name': 'Sky High Rye (w/ Citra)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 746807, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-sky-high-rye-w-chinook', 'beer_name': 'Sky High Rye (w/ Chinook)', 'is_vintage': 0, 'is_variant': 1}}]",3.51223,False
0,5.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-HebrewGenesisAle_20268.jpeg,,He'Brew Genesis Ale,shmaltz-brewing-company-he-brew-genesis-ale,Pale Ale - American,20268,1137,https://untappd.akamaized.net/site/brewery_logos/brewery-1137_fc8ae.jpeg,Shmaltz Brewing Company,shmaltz-brewing-company,Micro Brewery,http://www.facebook.com/ShmaltzBrewing,ShmaltzBrewing,http://www.shmaltzbrewing.com/,United States,Clifton Park,NY,42.9014,-73.7914,"Sun, 02 Jan 2011 05:09:24 +0000",0,0,20268.0,"Thu, 01 Jan 1970 00:00:00 +0000",5493.0,1234,3.24453,0,1899,1749,0,,,,,,0.0,[],3.32489,False
0,6.6,"What do brewmasters do in their free time? If you're Phil Markowski, the obsesseive brewmaster of Southampton, you brew at home, of course! Phil turned his fascination with Belgian-style white ales into a quest to master one of the most challenging beers to brew. Using rustic ingredients like un-malted wheat, Phil experimented over his stove until he felt it was perfect. Take one taste and you'll agree, Phil got it \white.\""""",0,https://untappd.akamaized.net/site/beer_logos/beer-DoubleWhite_5494.jpeg,,Double White,southampton-publick-house-double-white,Witbier,5494,1170,https://untappd.akamaized.net/site/brewery_logos/brewery-SouthamptonPublickHouse_1170.jpeg,Southampton Publick House,southampton-publick-house,Micro Brewery,https://www.facebook.com/southamptonpublickhouse/,SPH40,http://www.publick.com/,United States,Southampton,NY,40.8903,-72.3927,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,16295,3.53048,148,22735,18715,0,,,,,,0.0,[],3.5327,False
