auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jen's Summer Jambu,jen-s-microbreweries-jen-s-summer-jambu,Fruit Beer,8258,2181,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Jen's microbreweries,jen-s-microbreweries,Micro Brewery,,,,Indonesia,,,0.0,0.0,,,"Tue, 09 Nov 2010 21:21:16 +0000",0,1,,,,0,0.0,,1,8,7,0,,,,,,,0.0,[],3.65057,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jen's Summer Special,jen-s-microbreweries-jen-s-summer-special,Schwarzbier,8259,2181,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Jen's microbreweries,jen-s-microbreweries,Micro Brewery,,,,Indonesia,,,0.0,0.0,,,"Tue, 09 Nov 2010 21:22:31 +0000",0,1,,,,0,0.0,,0,6,6,0,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jen's Extra,jen-s-microbreweries-jen-s-extra,Fruit Beer,8260,2181,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Jen's microbreweries,jen-s-microbreweries,Micro Brewery,,,,Indonesia,,,0.0,0.0,,,"Tue, 09 Nov 2010 21:23:48 +0000",0,1,,,,0,0.0,,1,5,5,0,,,,,,,0.0,[],3.65057,False
0,5.2,"The beer that inspired our crazy journey, ours is a hop driven, full bodied and refreshing Pale Ale bursting with flavour and aroma. 

Style: Classic American Pale Ale

Malt: 
Pale Malt, Munich, Caramalt & Wheat Malt. 

Hops: 
EKG (UK) kettle bittering, Cascade (US/AUS/NZ) & one other hop variety (based on seasonal variations using the best hops available) in the whirlpool and Cascade (USA/Aus), Chinook (USA) & one other hop variety in the hopback. 

Pairing: 
The all rounder.  Pizzas, burgers, grilled meats, mussels in flavoursome broths. 
",36,https://untappd.akamaized.net/site/beer_logos/beer-8261_56d33_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8261_67585_hd.jpeg,Pale Ale,little-creatures-brewing-pale-ale,Pale Ale - American,8261,2560,https://untappd.akamaized.net/site/brewery_logos/brewery-2560_de08e.jpeg,Little Creatures Brewing,little-creatures-brewing,Micro Brewery,http://www.facebook.com/littlecreaturesbrewing,LtCreatures,http://www.littlecreatures.com.au/,Australia,Fremantle,WA,-32.0597,115.745,,,"Tue, 09 Nov 2010 23:34:17 +0000",0,1,,,,21926,3.65021,,799,42356,24248,0,,,,,,,0.0,[],3.65022,False
0,4.36,"This black brew is a genuine Irish-style stout, rich with the flavor of roasted malts and topped by a dense, creamy head. Our authentic method of brewing and serving stout produces a hearty taste balanced by a wonderful velvety smoothness.",0,https://untappd.akamaized.net/site/beer_logos/beer-8262_0fc21_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8262_2d046_hd.jpeg,Emerald Isle Stout,great-dane-pub-brewing-company-emerald-isle-stout,Stout - Other,8262,8041,https://untappd.akamaized.net/site/brewery_logos/brewery-8041_0d971.jpeg,Great Dane Pub & Brewing Company,great-dane-pub-brewing-company,Brew Pub,http://www.facebook.com/greatdanedowntown,greatdanepub,http://www.greatdanepub.com/,United States,Madison,WI,43.0745,-89.38,,,"Wed, 10 Nov 2010 00:20:51 +0000",0,1,,,,2277,3.47354,,43,2907,2570,0,,,,,,,0.0,[],3.49455,False
0,8.0,"Our Pumpkin Ale has a bold, big pumpkin taste, flavored with pumpkin, cinnamon, nutmeg, and clove.  With little bitterness and a malty backbone, the flavors of the pumpkin and spices take the lead.",16,https://untappd.akamaized.net/site/beer_logos/beer-8263_c36b6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8263_a1d31_hd.jpeg,Pumpkin Ale,schlafly-the-saint-louis-brewery-pumpkin-ale,Pumpkin / Yam Beer,8263,1092,https://untappd.akamaized.net/site/brewery_logos/brewery-schlaflybeerthesaintlouisbrewery_1092.jpeg,Schlafly - The Saint Louis Brewery,schlafly-the-saint-louis-brewery,Micro Brewery,http://www.facebook.com/schlaflybeer,schlafly,http://www.schlafly.com,United States,Saint Louis,MO,38.633,-90.2098,,,"Wed, 10 Nov 2010 00:21:32 +0000",0,1,,,,53649,3.94004,,101,107107,59350,0,,,,,,,0.0,[],3.9384,False
0,6.5,The perfect blend of our Eye of the Hawk Select Ale & our Black Hawk Stout.,0,https://untappd.akamaized.net/site/beer_logos/beer-BlackEyeAle_9660.jpeg,,Black Eye Ale,mendocino-brewing-company-black-eye-ale,Black & Tan,9660,1628,https://untappd.akamaized.net/site/brewery_logos/brewery-mendocinobrewingcompany_1628.jpeg,Mendocino Brewing Company,mendocino-brewing-company,Micro Brewery,https://www.facebook.com/MendoBrewAleHouse,mendobrew,http://www.mendobrew.com/,United States,Ukiah,CA,39.1232,-123.197,,,"Wed, 17 Nov 2010 16:42:43 +0000",0,1,9660.0,"Thu, 01 Jan 1970 00:00:00 +0000",8264.0,1008,3.5,,1,1266,1155,0,,,,,,,0.0,[],3.53511,False
0,7.0,,22,https://untappd.akamaized.net/site/beer_logos/beer-8265_d6294_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8265_a02d1_hd.jpeg,Herfstbock (2014),lindeboom-herfstbock-2014,Bock,8265,2235,https://untappd.akamaized.net/site/brewery_logos/brewery-2235_82212.jpeg,Lindeboom,lindeboom,Micro Brewery,https://www.facebook.com/LindeboomBierbrouwerij,LindeboomBier,http://www.lindeboom.nl,Netherlands,Neer,Limburg,51.2578,5.9833,,,"Wed, 10 Nov 2010 02:42:36 +0000",0,0,,,,1204,3.18355,,1,1457,1283,0,,,,,,,0.0,[],3.27796,False
0,8.5,"Think of this as our Lot #3 on performance enhancing malt and hops. At 8.5 ABV, this beer is loaded with tropical fruit and citrus notes. Deep gold in color, massive additions of American varietals of hops generate assertive bitterness and big hop flavor and aroma. ",75,https://untappd.akamaized.net/site/beer_logos/beer-8266_f8897_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8266_5c010_hd.jpeg,Lot No. 6 Double IPA,evolution-craft-brewing-company-lot-no-6-double-ipa,IPA - Imperial / Double,8266,2169,https://untappd.akamaized.net/site/brewery_logos/brewery-EvolutionCraftBrewingCompany_2169.jpeg,Evolution Craft Brewing Company,evolution-craft-brewing-company,Micro Brewery,https://www.facebook.com/pages/Evolution-Craft-Brewing-Company/259430286959,evolutionbeer,http://www.evolutioncraftbrewing.com/,United States,Salisbury,MD,38.3623,-75.596,,,"Wed, 10 Nov 2010 02:42:48 +0000",0,1,,,,22242,3.9194,,622,35291,24384,0,,,,,,,0.0,[],3.91575,False
0,5.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-NorrlandsGuldExport_8267.jpeg,,Norrlands Guld Export,spendrups-bryggeri-norrlands-guld-export,Lager - Dortmunder / Export,8267,1505,https://untappd.akamaized.net/site/brewery_logos/brewery-SpendrupsBryggeriAB_1505.jpeg,Spendrups Bryggeri,spendrups-bryggeri,Macro Brewery,,,http://www.spendrups.se,Sweden,V?rby,,59.2571,17.8812,,,"Wed, 10 Nov 2010 03:29:16 +0000",0,1,,,,16299,2.70625,,750,36722,18128,0,,,,,,,0.0,[],2.72366,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dragon?s Ale,o-hanlon-s-brewing-company-dragon-s-ale,Pale Ale - American,8268,927,https://untappd.akamaized.net/site/brewery_logos/brewery-927_4ebf7.jpeg,Hanlons Brewery,hanlons-brewery,Micro Brewery,https://www.facebook.com/hanlonsbrewery,hanlonsbrewery,http://www.hanlonsbrewery.com,England,Newton Saint Cyres,"Devon, EX5 5AE",50.7644,-3.56629,,,"Wed, 10 Nov 2010 03:33:13 +0000",0,1,,,,4,0.0,,0,8,8,0,,,,,,,0.0,[],3.5922,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,JDW New York Wheat Stout,titanic-brewery-jdw-new-york-wheat-stout,Stout - Other,8269,1709,https://untappd.akamaized.net/site/brewery_logos/brewery-TitanicBrewery_1709.jpeg,Titanic Brewery,titanic-brewery,Micro Brewery,https://www.facebook.com/titanicbrewery,Titanic_Brewers,http://www.titanicbrewery.co.uk,England,Burslem,Staffordshire,53.0457,-2.18924,,,"Wed, 10 Nov 2010 03:50:02 +0000",0,1,,,,3,0.0,,0,13,13,0,,,,,,,0.0,[],3.58914,False
0,5.0, A TRUE AND TRADITIONAL UNFILTERED BAVARIAN WEISS? WITH A TWIST.,20,https://untappd.akamaized.net/site/beer_logos/beer-8270_247b9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8270_ef80d_hd.jpeg,Steph Weiss,and-union-steph-weiss,Hefeweizen,8270,2237,https://untappd.akamaized.net/site/brewery_logos/brewery-2237_ee369.jpeg,AND UNION,and-union,Micro Brewery,https://www.facebook.com/andUnion,andunion,http://www.andunion.com,Germany,Munich,Bayern,48.1351,11.582,,,"Wed, 10 Nov 2010 03:59:03 +0000",0,1,,,,2297,3.57314,,75,2996,2530,0,,,,,,,0.0,[],3.58228,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Fest Beer,mountaineer-brewing-company-fest-beer,M?rzen,8271,2239,https://untappd.akamaized.net/site/brewery_logos/brewery-MountaineerBrewingCompany_2239.jpeg,Mountaineer Brewing Company,mountaineer-brewing-company,Micro Brewery,,,,United States,Martinsburg,WV,39.4339,-77.9903,,,"Wed, 10 Nov 2010 04:15:42 +0000",0,0,,,,2,0.0,,0,4,4,0,,,,,,,0.0,[],3.56383,False
0,18.0,"A beer that truly started Samuel Adam's odyssey into extreme brewing. Its deep, full flavor explodes with notes of maple, vanilla, oak and toffee. This flavor, along with the rich mouth feel, has drawn comparisons to a vintage port, sherry, and cognac; and Samuel Adams Triple Bock should be enjoyed in much the same way. We recommend serving it at room temperature in a snifter a few ounces at a time - one bottle should generously serve two to three.  Its warming malt character and fruit esters make it an ideal after dinner aperitif.

There have been only three vintages produced: 1994, 1995 and 1997. 1994 and 1995 vintages are marked as such on the back label; 1997 vintage is not.",0,https://untappd.akamaized.net/site/beer_logos/beer-SamuelAdamsTripleBock_8272.jpeg,,Samuel Adams Triple Bock,boston-beer-company-samuel-adams-triple-bock,Strong Ale - American,8272,157,https://untappd.akamaized.net/site/brewery_logos/brewery-157_6a2d2.jpeg,Boston Beer Company,boston-beer-company,Micro Brewery,https://www.facebook.com/SamuelAdams,SamuelAdamsBeer,http://www.samueladams.com,United States,Boston,MA,42.3144,-71.1034,,,"Wed, 10 Nov 2010 04:20:07 +0000",0,0,,,,1388,3.20119,,9,1954,1848,0,,,,,,,5.0,"[{'beer': {'bid': 1417, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SamuelAdamsTripleBock1995_1417.jpeg', 'beer_slug': 'boston-beer-company-samuel-adams-triple-bock-1995', 'beer_name': 'Samuel Adams Triple Bock (1995)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2388, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SamuelAdamsTripleBock1994_2388.jpeg', 'beer_slug': 'boston-beer-company-samuel-adams-triple-bock-1994', 'beer_name': 'Samuel Adams Triple Bock (1994)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 20652, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SamuelAdamsTripleBock1997_20652.jpeg', 'beer_slug': 'boston-beer-company-samuel-adams-triple-bock-1997', 'beer_name': 'Samuel Adams Triple Bock (1997)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1841743, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SamuelAdamsTripleBock_8272.jpeg', 'beer_slug': 'boston-beer-company-samuel-adams-triple-bock-1993', 'beer_name': 'Samuel Adams Triple Bock (1993)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2035083, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'boston-beer-company-triple-bock-2004', 'beer_name': 'Triple Bock (2004)', 'is_vintage': 1, 'is_variant': 0}}]",3.2824,False
0,5.0,"The distinctive, golden Amstel ? beer with its mildly bitter taste and excellent quality has become well known around the World.

- Al sinds 1870 wordt Amstel Pilsener volmout gebrouwen met natuurlijke ingredi?nten. Het resultaat is een helder goudgeel bier met een volle, toegankelijke smaak en een stevige schuimkraag. Het perfecte bier om te delen met vrienden.

- Amstel 100% malta es el inicio de todo, nuestro m?ximo motivo de orgullo. Originaria de ?msterdam, su receta hecha ?nicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradici?n de los maestros cerveceros.",21,https://untappd.akamaized.net/site/beer_logos/beer-72160_d89f9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-72160_b3403_hd.jpeg,Amstel,amstel-bier-amstel,Lager - Euro,72160,37,https://untappd.akamaized.net/site/brewery_logos/brewery-37_49f7a.jpeg,Amstel Bier,amstel-bier,Macro Brewery,https://www.facebook.com/Amstel,amstelbier_nl,http://www.amstel.nl/,Netherlands,Zoeterwoude,Zuid Holland,52.1375,4.53398,,,"Mon, 15 Aug 2011 15:35:40 +0000",0,1,72160.0,"Sat, 11 Feb 2012 18:47:37 +0000",8273.0,68985,2.86743,,3236,153549,80974,0,,,,,,,0.0,[],2.87089,False
0,8.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-25thAnniversaryAle_8274.jpeg,,25th Anniversary Ale,bell-s-brewery-inc-25th-anniversary-ale,Strong Ale - American,8274,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Wed, 10 Nov 2010 04:56:09 +0000",0,0,,,,747,3.59036,,5,1239,1077,0,,,,,,,0.0,[],3.60794,False
0,4.1,"A very pale, crisp beer, with a hoppy character. A fruity aroma and a pleasant, light taste.",0,https://untappd.akamaized.net/site/beer_logos/beer-8275_6a66f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8275_23acb_hd.jpeg,Hooky Gold,hook-norton-brewery-hooky-gold,Pale Ale - English,8275,670,https://untappd.akamaized.net/site/brewery_logos/brewery-670_7baca.jpeg,Hook Norton Brewery,hook-norton-brewery,Micro Brewery,http://www.facebook.com/pages/Hook-Norton-Brewery/38571223159?ref=ts,hookybrewery,https://www.hooky.co.uk/,England,Hook Norton,Oxfordshire,51.9966,-1.49235,,,"Wed, 10 Nov 2010 05:27:18 +0000",0,1,,,,2984,3.42016,,92,3949,3301,0,,,,,,,0.0,[],3.44162,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-52825_e84e0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-52825_c806e_hd.jpeg,Viru,a-le-coq-viru,Lager - Euro,52825,11970,https://untappd.akamaized.net/site/brewery_logos/brewery-ALeCoq_11970.jpeg,A. Le Coq,a-le-coq,Macro Brewery,http://www.facebook.com/pages/A-Le-Coq/151329181623,,http://www.alecoq.ee,Estonia,Tartu,Tartu,58.3842,26.708,,,"Wed, 25 May 2011 20:36:48 +0000",0,1,52825.0,"Thu, 08 Mar 2012 12:58:15 +0000",8276.0,4806,2.88967,,149,5918,5442,0,,,,,,,0.0,[],2.93523,False
0,5.0,"Bronze Winner at 2011 GABF.  Florida Beer Company Florida Lager is a tropical inspired craft lager. Florida Lager uses only the finest ingredients presenting a complex yet balanced full, rich flavor. A perfect blend of 2-row and caramel malt with German Tradition and Northern Brewer hops. ",22,https://untappd.akamaized.net/site/beer_logos/beer-FloridaLager_85469.jpeg,,Florida Lager,florida-beer-company-florida-lager,Lager - American Amber / Red,85469,535,https://untappd.akamaized.net/site/brewery_logos/brewery-FloridaBeerCompany_535.jpeg,Florida Beer Company,florida-beer-company,Micro Brewery,http://www.facebook.com/FloridaBeerCompany,FLORIDABEER,http://www.floridabeer.com,United States,Cape Canaveral,FL,28.3994,-80.6097,,,"Fri, 07 Oct 2011 21:59:17 +0000",0,1,85469.0,"Tue, 14 Feb 2012 03:44:03 +0000",8277.0,11042,3.2678,,299,15002,12593,0,,,,,,,0.0,[],3.27813,False
0,5.0,"Red Oak Bavarian Amber Lager is an old-style lager made with imported Munich malt that is custom kilned to our specifications, which gives this beer a one-of-a-kind body and flavor. Our hops are imported from Bavaria, the oldest hop-growing region in the world, and we ferment with a proprietary lager yeast strain (which we do not filter) to give the beer its unique cloudiness and daily supply of Vitamin B. As with all of our beers, Red Oak is brewed in accordance to the 1516 Bavarian Purity Law, contains no preservatives, and is never pasteurized, making it fresh, pure and wholesome.",18,https://untappd.akamaized.net/site/beer_logos/beer-7254_8cb69_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7254_f6047_hd.jpeg,Red Oak,red-oak-brewery-red-oak,Lager - Amber,7254,1048,https://untappd.akamaized.net/site/brewery_logos/brewery-1048_96bf6.jpeg,Red Oak Brewery,red-oak-brewery,Micro Brewery,http://facebook.com/redoakbrewery,redoakbrew,http://www.redoakbrewery.com/,United States,Whitsett,NC,36.0613,-79.5695,,,"Thu, 04 Nov 2010 13:45:50 +0000",0,1,7254.0,"Thu, 01 Jan 1970 00:00:00 +0000",8278.0,21068,3.71902,,662,41825,24030,0,,,,,,,0.0,[],3.71804,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BurgerBunLALager_8279.jpeg,,Burger & Bun L.A. Lager,mikkeller-burger-bun-l-a-lager,Lager - Pale,8279,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,,,"Wed, 10 Nov 2010 05:40:18 +0000",0,1,,,,269,3.7119,,1,524,442,0,,,,,,,0.0,[],3.67937,False
0,4.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rye Humour,york-brewery-rye-humour,English Bitter,8280,1389,https://untappd.akamaized.net/site/brewery_logos/brewery-1389_f0b6d.jpeg,York Brewery ,york-brewery,Micro Brewery,http://www.facebook.com/YorkBrewery,yorkbrewery,http://www.york-brewery.co.uk,England,York,,53.9569,-1.09056,,,"Wed, 10 Nov 2010 05:42:55 +0000",0,1,,,,3,0.0,,0,6,6,0,,,,,,,0.0,[],3.60404,False
0,10.9,"English: Overall IIPA is - as the name denotes - an Imperial India Pale Ale created in close collaboration between To ?l and our good friends from Mikkeller. The mission was to create a hommage to the American beerculture, where beers needs to have flavour, taste and style, contrary to the urine-colored pseudo beer that we often drink in Denmark!",0,https://untappd.akamaized.net/site/beer_logos/beer-OverallIIPA_53280.jpeg,,Overall IIPA,to-ol-overall-iipa,IPA - Imperial / Double,53280,2241,https://untappd.akamaized.net/site/brewery_logos/brewery-Tool_2241.jpeg,To ?l,to-a-l,Micro Brewery,http://www.facebook.com/toolbrew,toolbeer,http://www.to-ol.dk,Denmark,K?benhavn ?,,55.7032,12.5856,,,"Fri, 27 May 2011 18:53:42 +0000",0,1,53280.0,"Thu, 05 Apr 2012 15:22:01 +0000",8281.0,0,0.0,True,0,0,0,0,,,,,,,0.0,[],0.0,False
0,5.6,"With whole flower hops that went from the vine to the kettle in a mere 12 hours, this pils has a snap of freshness that has to be tasted to be believed. In 'we hopped' beers such as this, the hops are full of fresh oils that normally dissipate when the hops are dried. These essential oils give Braumeister Harvest Pils the clean, spicy hop aromas you'd expect from a pristine pilsner, followed by the long, satisfying mouthfeel full of flavorful hop depth with notes of citrus and pine oil.",0,https://untappd.akamaized.net/site/beer_logos/beer-45816_a01c6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-45816_f67a4_hd.jpeg,Braumeister Harvest Pils,victory-brewing-company-braumeister-harvest-pils,Pilsner - Other,45816,1326,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,Victory Brewing Company,victory-brewing-company,Micro Brewery,https://www.facebook.com/victorybeer,VictoryBeer,http://victorybeer.com/,United States,Downingtown,PA,40.0061,-75.6942,,,"Sat, 23 Apr 2011 19:47:03 +0000",0,1,45816.0,"Wed, 01 Aug 2012 01:22:10 +0000",8282.0,807,3.58674,,4,1177,1059,0,,,,,,,0.0,[],3.60431,False
0,7.7,"Tilbage i maj 2010 havde vi her p? Amager Bryghus bes?g af en mand, som ved f?rste ?jekast kunne ligne Frank Zappas barnebarn - eller m?ske en ukendt lillebror til Snoop Dogg. Men navnet var dog ikke hverken Zappa eller Snoop men derimod Laffler, Mr. John Laffler fra Chicago, Illinois. John er til daglig brygger p? byens f?rende bryggeri Goose Island, og kontakten til ham opstod, da vi tidligere p? ?ret deltog i World Beer Cup i netop Chicago. Dengang spurgte vi John, om ikke han havde lyst til at brygge ?l p? Amager, som jo s?dan lidt er Danmarks svar p? Chicago ? oh well, n?sten? John fik helt frie h?nder og kom op med noget s? sj?ldent som en letr?get Rugstout ? derved var Amager RyeKing f?dt. 
I glasset st?r Amager RyeKing sort som beg med et lysebrunt skum. Hele 22% af malten stammer fra rug, og vi vil godt garantere, at det kan smages. RyeKing har en fantastisk robusthed uden nogensinde at v?re tung, mens r?gen aldrig bliver overd?vende, men i stedet tilf?jer et lille pikant strejf. Bitterheden er t?r og kontant og kommer fra b?de de ristede malte og fra Northern Brewer humlen. Vi er ret godt tilfredse med dette transatlantiske samarbejde, og er ikke et sekund i tvivl om, at du vil v?re liges?, n?r du har smagt Amager RyeKing! ",0,https://untappd.akamaized.net/site/beer_logos/beer-_8283_sm_6ae2a4746466775e6e232c0342164d.jpeg,,RyeKing,amager-bryghus-ryeking,Stout - American,8283,1950,https://untappd.akamaized.net/site/brewery_logos/brewery-AmagerBryghus_1950.jpeg,Amager Bryghus,amager-bryghus,Micro Brewery,https://www.facebook.com/amagerbryghus?ref=hl&ref_type=bookmark,,www.amagerbryghus.dk,Denmark,Kastrup,,55.6245,12.5963,1.0,"[{'brewery': {'brewery_id': 2898, 'brewery_name': 'Goose Island Beer Co.', 'brewery_type': 'Macro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-2898_7ee53.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Chicago', 'brewery_state': 'IL'}}}]","Wed, 10 Nov 2010 06:11:05 +0000",0,1,,,,1739,3.87823,,60,2161,1889,0,,,,,,,0.0,[],3.84421,False
0,7.1,"CASTAGNALE? 2.0! We decided to give a different touch to one of our historic beer! The base of malts has been enriched, the ABV has grown by 3%; a bottom-fermenting yeast has been chosen. Only the amount of chestnut is unchanged (20%). We smoked the malt with orange peel, lemon myrtle, coriander, genziana roots and?.chestnut! The aroma is gently smoked with a light recall of chestnut honey.",21,https://untappd.akamaized.net/site/beer_logos/beer-Castagnale_8284.jpeg,,CastagnAle,birra-del-borgo-castagnale,Spiced / Herbed Beer,8284,2243,https://untappd.akamaized.net/site/brewery_logos/brewery-BirradelBorgo_2243.jpeg,Birra del Borgo,birra-del-borgo,Micro Brewery,https://www.facebook.com/birradelborgo,BirraDelBorgo,http://www.birradelborgo.it,Italy,Borgorose,Rieti,42.1883,13.2385,,,"Wed, 10 Nov 2010 06:23:09 +0000",0,1,,,,1040,3.47981,,17,1209,1170,0,,,,,,,3.0,"[{'beer': {'bid': 1036325, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'b-united-international-zymatore-castagnale', 'beer_name': 'Zymatore CastagnAle', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1109669, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'b-united-international-2012-zymatore-castagnale', 'beer_name': '2012 Zymatore Castagnale', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1381070, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'birra-del-borgo-castagnale-2015', 'beer_name': 'CastagnAle (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.5187,False
0,6.5,Hoppy pale ale. Simcoe and Amarrillo hops. Could pass for an IPA.,0,https://untappd.akamaized.net/site/beer_logos/beer-_8285_358e32118be4ad2bce725069ce83.jpeg,,Acapulco Gold,city-steam-brewery-cafe-acapulco-gold,IPA - American,8285,2242,https://untappd.akamaized.net/site/brewery_logos/brewery-2242_5df15.jpeg,City Steam Brewery,city-steam-brewery,Brew Pub,http://www.facebook.com/profile.php?id=1291736471&ref=ts,citysteam,http://www.citysteam.biz,United States,Hartford,CT,41.7678,-72.6731,,,"Wed, 10 Nov 2010 06:23:27 +0000",0,1,,,,142,3.70775,,0,182,155,0,,,,,,,0.0,[],3.66856,False
0,3.9,"Winner of SIBA Champion Bitter of Great Britain 2005.

A refreshing ale with a floral, citrus, hop aroma and a lemon, zesty, elderflower taste. The finish is smooth, dry and thirst quenching. The Perfect Pint",0,https://untappd.akamaized.net/site/beer_logos/beer-Killellan_8286.jpeg,,Killellan,houston-killellan,English Bitter,8286,2244,https://untappd.akamaized.net/site/brewery_logos/brewery-2244_4b4aa.jpeg,Houston,houston,Micro Brewery,https://www.facebook.com/foxandhoundshouston,HoustonBrewery,http://www.houston-brewing.co.uk,Scotland,Houston,Renfrewshire,55.8299,-4.54284,,,"Wed, 10 Nov 2010 06:33:32 +0000",0,1,,,,265,3.12547,,0,408,303,0,,,,,,,0.0,[],3.4058,False
