auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,"This sour ""wild ale"" recalls the earliest rustic beers crafted centuries ago before brewers had an understanding of controlled fermentation. Brewed with the addition of locally grown lemon verbena herb, as well as lactobacillus and wild brettanomyces yeast, Telegraph Reserve Wheat is an all-together different beast from modern beer. Not for the faint of heart, this special brew is available in extremely limited quantities. Gold 2014 Great American Beer Fest
",0,https://untappd.akamaized.net/site/beer_logos/beer-24012_cf7a9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-24012_90c1e_hd.jpeg,Reserve Wheat Ale,telegraph-brewing-company-reserve-wheat-ale,Sour - Berliner Weisse,24012,1604,https://untappd.akamaized.net/site/brewery_logos/brewery-1604_a8fc0.jpeg,Telegraph Brewing Company,telegraph-brewing-company,Micro Brewery,http://www.facebook.com/telegraphbrewing,telegraphbrew,http://www.telegraphbrewing.com/,United States,Santa Barbara,CA,34.4229,-119.688,"Fri, 14 Jan 2011 04:43:31 +0000",0,1,24012.0,"Sat, 07 Jan 2012 16:16:19 +0000",26766.0,3430,3.71035,,16,4447,3951,0,,,,,,,,,,,,0.0,[],3.70551,False
0,9.7,,67,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Super Kind American Barleywine,mountain-sun-pub-brewery-super-kind-american-barleywine,Barleywine - American,279894,891,https://untappd.akamaized.net/site/brewery_logos/brewery-MountainSunPubBrewery_891.jpeg,Mountain Sun Pub & Brewery,mountain-sun-pub-brewery,Micro Brewery,http://www.facebook.com/mountainsunpub,mountainsunpub,http://www.mountainsunpub.com/,United States,Boulder,CO,40.019,-105.275,"Sun, 16 Dec 2012 16:48:54 +0000",0,1,279894.0,"Sat, 10 Aug 2013 06:06:10 +0000",26767.0,61,3.95902,,0,88,83,0,,,,,,,,,,,,0.0,[],3.68674,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Headwaters Hefeweizen,deschutes-brewery-headwaters-hefeweizen,Hefeweizen,26768,441,https://untappd.akamaized.net/site/brewery_logos/brewery-441_8b2ad.jpeg,Deschutes Brewery,deschutes-brewery,Micro Brewery,http://www.facebook.com/deschutes.brewery,deschutesbeer,http://www.deschutesbrewery.com,United States,Bend,OR,44.0468,-121.322,"Thu, 27 Jan 2011 05:10:59 +0000",0,1,,,,2,0.0,,0,11,10,0,,,,,,,,,,,,0.0,[],3.6068,False
0,27.0,"Truly the epitome of brewing's two thousand year evolution, Samuel Adams Utopias? offers a flavor not just unlike any other beer but unlike any other beverage in the world. The 2009 release is a blend of batches, some having been aged up to 16 years in the barrel room of our Boston Brewery, in a variety of woods. We aged a portion of the beer in hand-selected, single-use bourbon casks from the award-winning Buffalo Trace Distillery. The latest batch also spent time in Portuguese muscatel finishing casks, as well as sherry, brandy and Cognac casks. This flavorful, slightly fruity brew has a sweet, malty flavor that is reminiscent of a deep, rich vintage port, fine cognac or aged sherry.",0,https://untappd.akamaized.net/site/beer_logos/beer-bostonUtopias.jpg,,Samuel Adams Utopias (2009),boston-beer-company-samuel-adams-utopias-2009,Strong Ale - American,26769,157,https://untappd.akamaized.net/site/brewery_logos/brewery-157_6a2d2.jpeg,Boston Beer Company,boston-beer-company,Micro Brewery,https://www.facebook.com/SamuelAdams,SamuelAdamsBeer,http://www.samueladams.com,United States,Boston,MA,42.3144,-71.1034,"Thu, 27 Jan 2011 05:11:58 +0000",0,0,,,,1437,4.56315,,19,2100,1709,0,,,,,,,27.0,Samuel Adams Utopias,boston-beer-company-samuel-adams-utopias,19004.0,119.0,,,4.40345,False
0,0.0,"Taina Seasonal, English Ale",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Taina English Ale,old-harbor-brewery-taina-english-ale,English Mild Ale,26770,3211,https://untappd.akamaized.net/site/brewery_logos/brewery-OldHarborBrewery_3211.jpeg,Old Harbor Brewery,old-harbor-brewery,Micro Brewery,http://www.facebook.com/pages/Old-Harbor-Brewery-and-Restaurant/107242376047846,ohbcraftbrews,http://oldharborbrewery.com/,Puerto Rico,San Juan,PR,18.4524,-66.0752,"Thu, 27 Jan 2011 05:17:07 +0000",0,1,,,,0,0.0,,0,9,7,0,,,,,,,,,,,,0.0,[],3.63608,False
0,10.5,,65,https://untappd.akamaized.net/site/beer_logos/beer-stoneImperialRussianStout.jpg,,Imperial Russian Stout (2008),stone-brewing-company-imperial-russian-stout-2008,Stout - Russian Imperial,9278,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,"Sun, 14 Nov 2010 14:13:59 +0000",0,0,9278.0,"Thu, 01 Jan 1970 00:00:00 +0000",26771.0,2097,4.24344,,9,2922,2525,0,,,,,,,10.6,Imperial Russian Stout,stone-brewing-imperial-russian-stout,5684.0,41.0,,,4.16821,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hoptimization,barlow-brewing-homebrew-hoptimization,IPA - Imperial / Double,26772,4112,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Barlow Brewing Homebrew,barlow-brewing-homebrew,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 27 Jan 2011 05:22:55 +0000",1,1,,,,4,0.0,,0,7,5,0,,,,,,,,,,,,0.0,[],1.262,False
0,6.5,A malty Irish ale with a notable toasty flavor derived from lightly roasted malt. ,25,https://untappd.akamaized.net/site/beer_logos/beer-10526_c2b0e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-10526_65d4f_hd.jpeg,Conway's Irish Ale,great-lakes-brewing-company-conway-s-irish-ale,Red Ale - Irish,10526,3125,https://untappd.akamaized.net/site/brewery_logos/brewery-3125_cc74b.jpeg,Great Lakes Brewing Company,great-lakes-brewing-company,Micro Brewery,http://www.facebook.com/greatlakesbrewingco,GLBC_Cleveland,http://www.greatlakesbrewing.com/,United States,Cleveland,OH,41.4844,-81.7044,"Mon, 22 Nov 2010 21:39:23 +0000",0,1,10526.0,"Thu, 01 Jan 1970 00:00:00 +0000",26773.0,43878,3.63531,,484,75648,49245,0,,,,,,,,,,,,3.0,"[{'beer': {'bid': 1014588, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1014588_093d6_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-conway-s-irish-ale-2015', 'beer_name': ""Conway's Irish Ale (2015)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1389672, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-10526_c2b0e_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-conway-s-irish-ale-2016', 'beer_name': ""Conway's Irish Ale (2016)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1896909, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-lakes-brewing-company-conway-s-irish-ale-2017', 'beer_name': ""Conway's Irish Ale (2017)"", 'is_vintage': 1, 'is_variant': 0}}]",3.63542,False
0,5.5,"Named after a precious for of quartz indigenous to only Morgan Hill, California, this classic dark ale is smooth and refreshing. Its dark color results from the use of caramel, higher kilned dark crystal and chocolate malt. The beer's flavor is malty and fruity with a subtle roastiness. To finish Poppy Jasper is generously hopped with Galena, Cascade and Liberty hops for a perfectly balanced wonderfully complex character. Winner of the 1995 California Beer Festival Gold Medal; 1996 Great American Beer Festival Silver Medal.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Poppy Jasper Amber Ale,el-toro-brewing-company-poppy-jasper-amber-ale,Red Ale - American Amber / Red,22015,487,https://untappd.akamaized.net/site/brewery_logos/brewery-ElToroBrewingCompany_487.jpeg,El Toro Brewing Company,el-toro-brewing-company,Brew Pub,http://www.facebook.com/pages/Morgan-Hill-CA/El-Toro-Brewpub/142406249444,,http://www.eltorobrewing.com,United States,Morgan Hill,CA,37.1304,-121.655,"Thu, 06 Jan 2011 13:30:52 +0000",0,1,22015.0,"Wed, 14 Nov 2012 09:58:47 +0000",26774.0,1687,3.48726,,14,2367,1996,0,,,,,,,,,,,,0.0,[],3.51233,False
0,3.6,"An Irish-style Draft Stout poured with nitrogen for a rich creamy pint. Brewed with imported British Pale and Roasted Barley, plus Flaked Barley, and hopped with Cascade and Target hops. Black in color, light bodied and roasty dry.

9.7 Plato | 42 IBUs | 3.6%",42,https://untappd.akamaized.net/site/beer_logos/beer-OReillysStout_15767.jpeg,,O'Reilly's Stout,sly-fox-brewing-company-o-reilly-s-stout,Stout - Irish Dry,15767,3865,https://untappd.akamaized.net/site/brewery_logos/brewery-SlyFoxBrewingCompany_3865.jpeg,Sly Fox Brewing Company,sly-fox-brewing-company,Micro Brewery,http://www.facebook.com/pages/SLY-FOX-BEER/56565676428,slyfoxbeer,http://www.slyfoxbeer.com/,United States,Pottstown,PA,40.263,-75.6671,"Mon, 20 Dec 2010 12:36:27 +0000",0,1,15767.0,"Sun, 10 Jan 2016 12:55:31 +0000",26775.0,9577,3.41206,,137,12793,10784,0,,,,,,,,,,,,0.0,[],3.41943,False
0,5.7,"This stout, which pays homage to Evansville native and Yankee great Don Mattingly, is crafted in the sweet stout style to provide significant body and a roasty, bittersweet chocolate flavor without the burnt flavors often associated with stouts.",24,https://untappd.akamaized.net/site/beer_logos/beer-_26776_5d95fef80a84718d4321c2462415.jpeg,,Old 23 Oatmeal Stout,turoni-s-pizzery-and-brewery-old-23-oatmeal-stout,Stout - Oatmeal,26776,9795,https://untappd.akamaized.net/site/brewery_logos/brewery-TuronisPizzeryandBrewery_9795.jpeg,Turoni's Pizzery and Brewery,turoni-s-pizzery-and-brewery,Brew Pub,,,http://www.turonis.com/,United States,Evansville,IN,37.9814,-87.5639,"Thu, 27 Jan 2011 05:53:23 +0000",0,1,,,,189,3.51058,,2,249,214,0,,,,,,,,,,,,0.0,[],3.59725,False
0,4.75,"This unfiltered, golden ale brewed with ginger, lemongrass and other natural herbs, blooms upon the palate with a vibrant, floral character.",20,https://untappd.akamaized.net/site/beer_logos/beer-FleurdeLehigh_26777.jpeg,,Fleur de Lehigh,philadelphia-brewing-company-fleur-de-lehigh,Pale Ale - Belgian,26777,981,https://untappd.akamaized.net/site/brewery_logos/brewery-PhiladelphiaBrewingCo_981.jpeg,Philadelphia Brewing Company,philadelphia-brewing-company,Micro Brewery,http://www.facebook.com/pages/Philadelphia-Brewing-Co/151877548174967,phillybrewing,http://www.philadelphiabrewing.com,United States,Philadelphia,PA,39.9823,-75.1268,"Thu, 27 Jan 2011 06:07:22 +0000",0,1,,,,3623,3.35309,,82,5548,4164,0,,,,,,,,,,,,0.0,[],3.37623,False
0,6.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Awesome IPA,el-toro-brewing-company-awesome-ipa,IPA - American,26778,487,https://untappd.akamaized.net/site/brewery_logos/brewery-ElToroBrewingCompany_487.jpeg,El Toro Brewing Company,el-toro-brewing-company,Brew Pub,http://www.facebook.com/pages/Morgan-Hill-CA/El-Toro-Brewpub/142406249444,,http://www.eltorobrewing.com,United States,Morgan Hill,CA,37.1304,-121.655,"Thu, 27 Jan 2011 06:30:45 +0000",0,1,,,,422,3.48934,,3,555,489,0,,,,,,,,,,,,0.0,[],3.55714,False
0,6.7,"Rich honey color with a medium malt body.  Accessible palate-smooth with a light finish, soft spice with mild earth tones and subtle esters.  Brewed with Gambrinus Pale malt, imported caramel malt, Perle & Styrian Goldings hops and with our proprietary Belgian yeast strain.",35,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Belgian Pale Ale (BPA),redwood-curtain-brewing-company-belgian-pale-ale-bpa,Pale Ale - Belgian,69275,7276,https://untappd.akamaized.net/site/brewery_logos/brewery-RedwoodCurtainBrewingCo_7276.jpeg,Redwood Curtain Brewing Company,redwood-curtain-brewing-company,Micro Brewery,http://www.facebook.com/pages/Redwood-Curtain-Brewing-Company/129771337093357,RedwoodCurtain,http://www.redwoodcurtainbrewing.com/,United States,Arcata,CA,40.8569,-124.089,"Thu, 04 Aug 2011 23:50:16 +0000",0,1,69275.0,"Wed, 13 Feb 2013 10:13:31 +0000",26780.0,336,3.64062,,12,456,393,0,,,,,,,,,,,,0.0,[],3.64558,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Yanjing Alcoholfree,beijing-yanjing-brewery-yanjing-alcoholfree,Non-Alcoholic,8898,2285,https://untappd.akamaized.net/site/brewery_logos/brewery-BeijingYanjingBrewery_2285.jpeg,Beijing Yanjing Brewery,beijing-yanjing-brewery,Macro Brewery,,,http://www.yanjingbeer.ca/home.html,China / People's Republic of China,Beijing,,39.904,116.408,"Sat, 13 Nov 2010 01:21:19 +0000",0,1,8898.0,"Sun, 26 Feb 2012 09:46:39 +0000",26781.0,23,1.42391,,3,63,51,0,,,,,,,,,,,,0.0,[],3.49474,False
0,4.8,,15,https://untappd.akamaized.net/site/beer_logos/beer-26782_3db0a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26782_2f603_hd.jpeg,Black Dog,pub-dog-brewing-company-black-dog,Stout - Irish Dry,26782,61501,https://untappd.akamaized.net/site/brewery_logos/brewery-61501_23583.jpeg,Pub Dog Brewing Company,pub-dog-brewing-company,Micro Brewery,http://www.facebook.com/pubdogcol,pubdog,http://www.pubdog.com,United States,Westminster,MD,39.5558,-77.0411,"Thu, 27 Jan 2011 06:58:59 +0000",0,1,,,,903,3.55177,,10,1394,1042,0,,,,,,,,,,,,0.0,[],3.57684,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Margarita Wit,narbrew-margarita-wit,Witbier,26783,5729,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,NARBrew,narbrew,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 27 Jan 2011 07:01:45 +0000",1,1,,,,1,0.0,,0,2,2,0,,,,,,,,,,,,0.0,[],2.524,False
0,0.0,Naale Beer 10? ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Naale Beer 10?,naale-naale-beer-10,Lager - Pale,26784,27521,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Naale,naale,Macro Brewery,,,,China / People's Republic of China,,,0.0,0.0,"Thu, 27 Jan 2011 07:12:27 +0000",0,1,,,,21,1.75,,0,24,22,0,,,,,,,,,,,,0.0,[],3.52702,False
0,7.0,"Arguably our most well-balanced beer, Small Craft Warning seems at once hop-forward and malt-forward; our brewers debate over which flavor force prevails in the beer. Small Craft exemplifies a robust pilsner?it?s crisp, well-carbonated, and slightly sweet. The beer is characterized by a firm malt backbone and a pronounced hop character. A fine aroma, from an array of hops, completes this quaffable beer.",48,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasSmallCraftWarning_3995.jpeg,,Small Craft Warning,heavy-seas-beer-small-craft-warning,Pilsner - Imperial / Double,3995,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,3995.0,"Thu, 01 Jan 1970 00:00:00 +0000",26785.0,18911,3.47901,,9,27413,21606,0,,,,,,,,,,,,0.0,[],3.48174,False
0,7.0,"Arguably our most well-balanced beer, Small Craft Warning seems at once hop-forward and malt-forward; our brewers debate over which flavor force prevails in the beer. Small Craft exemplifies a robust pilsner?it?s crisp, well-carbonated, and slightly sweet. The beer is characterized by a firm malt backbone and a pronounced hop character. A fine aroma, from an array of hops, completes this quaffable beer.",48,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasSmallCraftWarning_3995.jpeg,,Small Craft Warning,heavy-seas-beer-small-craft-warning,Pilsner - Imperial / Double,3995,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,3995.0,"Thu, 01 Jan 1970 00:00:00 +0000",26786.0,18911,3.47901,,9,27413,21606,0,,,,,,,,,,,,0.0,[],3.48174,False
0,5.5,,18,https://untappd.akamaized.net/site/beer_logos/beer-26787_a13aa_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26787_368d8_hd.jpeg,Brown Dog,pub-dog-brewing-company-brown-dog,Brown Ale - American,26787,61501,https://untappd.akamaized.net/site/brewery_logos/brewery-61501_23583.jpeg,Pub Dog Brewing Company,pub-dog-brewing-company,Micro Brewery,http://www.facebook.com/pubdogcol,pubdog,http://www.pubdog.com,United States,Westminster,MD,39.5558,-77.0411,"Thu, 27 Jan 2011 07:25:28 +0000",0,1,,,,782,3.47538,,10,1113,910,0,,,,,,,,,,,,0.0,[],3.52467,False
0,0.0,Yanjing 11?P Light Beer ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Yanjing 11?P Light Beer,beijing-yanjing-brewery-yanjing-11-p-light-beer,Lager - Pale,26788,2285,https://untappd.akamaized.net/site/brewery_logos/brewery-BeijingYanjingBrewery_2285.jpeg,Beijing Yanjing Brewery,beijing-yanjing-brewery,Macro Brewery,,,http://www.yanjingbeer.ca/home.html,China / People's Republic of China,Beijing,,39.904,116.408,"Thu, 27 Jan 2011 07:30:33 +0000",0,1,,,,11,2.34091,,1,27,27,0,,,,,,,,,,,,0.0,[],3.6053,False
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-26789_08e27_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26789_6e827_hd.jpeg,Dark Cherry Stout,horse-heaven-hills-brewery-dark-cherry-stout,Stout - Other,26789,7268,https://untappd.akamaized.net/site/brewery_logos/brewery-HorseHeavenHills_7268.jpeg,Horse Heaven Hills Brewery,horse-heaven-hills-brewery,Micro Brewery,,,http://www.horseheavenhillsbrewery.com/Pages/default.aspx,United States,Prosser,WA,46.2049,-119.771,"Thu, 27 Jan 2011 07:32:29 +0000",0,1,,,,126,3.65873,,0,156,140,0,,,,,,,,,,,,0.0,[],3.65267,False
0,8.3,peat-smoked malt - 2010 GABF silver medal Scotch Ale ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wee Willy Scotch Ale,mccoy-s-public-house-wee-willy-scotch-ale,Scotch Ale / Wee Heavy,78310,3399,https://untappd.akamaized.net/site/brewery_logos/brewery-McCoysPublicHouse_3399.jpeg,McCoy's Public House,mccoy-s-public-house,Brew Pub,https://www.facebook.com/pages/McCoys-Public-House/224560000726,McCoyskc,www.mccoyskc.com,United States,Kansas City,MO,39.0534,-94.5919,"Sun, 11 Sep 2011 14:36:05 +0000",0,1,78310.0,"Thu, 17 May 2012 06:41:50 +0000",26790.0,380,3.51711,,0,514,453,0,,,,,,,,,,,,0.0,[],3.5764,False
0,5.5,,12,https://untappd.akamaized.net/site/beer_logos/beer-HefeWeisbierNaturtrub_15677.jpeg,,Paulaner Hefe-Weizen / Hefe-Wei?bier Naturtr?b / Natural Wheat,paulaner-brauerei-paulaner-hefe-weizen-hefe-weissbier-naturtrub-natural-wheat,Hefeweizen,15677,972,https://untappd.akamaized.net/site/brewery_logos/brewery-PaulanerBrauereiGmbHCo_972.jpeg,Paulaner Brauerei,paulaner-brauerei,Macro Brewery,https://www.facebook.com/paulanermuenchen,,https://www.paulaner.com,Germany,81249 M?nchen,,48.1757,11.4373,"Sun, 19 Dec 2010 18:24:57 +0000",0,1,15677.0,"Sun, 15 Jul 2012 18:17:28 +0000",26791.0,156906,3.70627,,5899,269171,177115,0,,,,,,,,,,,,0.0,[],3.70616,False
0,12.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-stoneOldGaurdianBELGO.jpg,,2011 Stone Old Guardian BELGO Barley Wine,stone-brewing-co-2011-stone-old-guardian-belgo-barley-wine,Barleywine - American,26792,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,"Thu, 27 Jan 2011 07:55:42 +0000",0,0,,,,2386,3.90664,,23,3686,3145,0,,,,,,[],,,,,,,,3.87767,False
0,6.5,90 IBU,90,https://untappd.akamaized.net/site/beer_logos/beer-_52704_sm_52526837bbac3ddb6cc262edcd192d.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_52704_hd_0488dcd2ed4474584f77ebea1696a5.jpeg,Track Town 200 Meter Ale,eugene-city-brewery-rogue-ales-track-town-200-meter-ale,IPA - American,52704,11941,https://untappd.akamaized.net/site/brewery_logos/brewery-EugeneCityBreweryRogueAles_11941_70f41.jpeg,Eugene City Brewery (Rogue Ales),eugene-city-brewery-rogue-ales,Micro Brewery,http://www.facebook.com/pages/Eugene-City-Brewery/107997195900628,,http://www.rogue.com/locations-eugene.html,United States,Eugene,OR,44.0506,-123.094,"Wed, 25 May 2011 09:06:36 +0000",0,0,52704.0,"Thu, 01 Jan 1970 00:00:00 +0000",26793.0,495,3.43687,,0,705,610,0,,,,,,,,,,,,0.0,[],3.51802,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-83738_efb84_sm.jpeg,,Pilsen,cerveceria-bavaria-pilsen,Pilsner - Other,83738,86,https://untappd.akamaized.net/site/brewery_logos/brewery-CerveceriaBavariaSASABMiller_86.jpeg,Cervecer?a Bavaria,cerveceria-bavaria,Macro Brewery,https://www.facebook.com/amigosBAVARIA,BAVARIA_SA,http://www.bavaria.co/,Colombia,Bogot?,Distrito Capital,4.71736,-74.0987,"Sun, 02 Oct 2011 16:58:58 +0000",0,1,83738.0,"Mon, 09 Feb 2015 19:02:19 +0000",26794.0,392,2.7889,,12,560,478,0,,,,,,,,,,,,0.0,[],3.16617,False
0,11.0,,80,https://untappd.akamaized.net/site/beer_logos/beer-stoneOldGuardian.jpg,,Stone Old Guardian Barley Wine,stone-brewing-stone-old-guardian-barley-wine,Barleywine - American,27380,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,"Sat, 29 Jan 2011 20:01:50 +0000",0,1,27380.0,"Thu, 01 Jan 1970 00:00:00 +0000",26795.0,11320,3.86537,,189,14062,13177,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 32434, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_32434_a1206f2869d06dbf11154b94f16f.jpeg', 'beer_slug': 'stone-brewing-co-2011-stone-old-guardian-barley-wine', 'beer_name': '2011 Stone Old Guardian Barley Wine', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 81736, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OldGuardian2008_81736.jpeg', 'beer_slug': 'stone-brewing-co-2008-stone-old-guardian-barley-wine', 'beer_name': '2008 Stone Old Guardian Barley Wine', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 121588, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OldGuardian2012_121588.jpeg', 'beer_slug': 'stone-brewing-co-2012-stone-old-guardian-barley-wine', 'beer_name': '2012 Stone Old Guardian Barley Wine', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 295432, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_295432_68357a42b8b9a90ebbfe088cd1d5.jpeg', 'beer_slug': 'stone-brewing-co-2013-stone-old-guardian-barley-wine', 'beer_name': '2013 Stone Old Guardian Barley Wine', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 594530, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-594530_4ee94_sm.jpeg', 'beer_slug': 'stone-brewing-co-2014-stone-old-guardian-barley-wine', 'beer_name': '2014 Stone Old Guardian Barley Wine', 'is_vintage': 1, 'is_variant': 0}}]",3.85975,False
0,0.0,Made with Dr Pepper!,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dr Porter,bitter-bastard-brewery-dr-porter,Porter - Other,26796,6170,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Bitter Bastard Brewery,bitter-bastard-brewery,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 27 Jan 2011 08:21:15 +0000",1,1,,,,1,0.0,,0,4,3,0,,,,,,,,,,,,0.0,[],2.524,False
0,4.0,Coste?a,0,https://untappd.akamaized.net/site/beer_logos/beer-26797_6512a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26797_1a097_hd.jpeg,Coste?a,cerveceria-bavaria-costena,Lager - Pale,26797,86,https://untappd.akamaized.net/site/brewery_logos/brewery-CerveceriaBavariaSASABMiller_86.jpeg,Cervecer?a Bavaria,cerveceria-bavaria,Macro Brewery,https://www.facebook.com/amigosBAVARIA,BAVARIA_SA,http://www.bavaria.co/,Colombia,Bogot?,Distrito Capital,4.71736,-74.0987,"Thu, 27 Jan 2011 08:35:08 +0000",0,1,,,,449,2.63474,,14,572,541,0,,,,,,,,,,,,0.0,[],3.04584,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lambagreeny,the-mussel-inn-lambagreeny,Lambic - Other,26798,23870,https://untappd.akamaized.net/site/brewery_logos/brewery-TheMusselInn_23870.jpeg,The Mussel Inn,the-mussel-inn,Micro Brewery,https://www.facebook.com/groups/62493282652?ap=1,,http://www.musselinn.co.nz/brewery.htm,New Zealand,Onekaka,Golden Bay,-40.7799,172.724,"Thu, 27 Jan 2011 08:42:57 +0000",0,1,,,,3,0.0,,0,4,4,0,,,,,,,,,,,,0.0,[],3.54827,False
0,0.0,Cooks Lager   ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cooks Lager,cooks-lager-cooks-lager,Lager - Pale,26799,7284,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Cooks Brewery,cooks-brewery,Micro Brewery,http://www.facebook.com/rarotongabrewery/,,,Cook Islands,,,0.0,0.0,"Thu, 27 Jan 2011 09:17:38 +0000",0,1,,,,10,2.975,,3,24,24,0,,,,,,,,,,,,0.0,[],3.62949,False
